Global Time,Fuel Rail Pressure,Turbo Inlet Pressure Mean,Engine Speed,Intake Manifold Pressure,Engine Fuel Rate,Intake Manifold Air Temperature,Exhaust Left 1 Temp,Trans Gear,Intake Manifold #2 Air Temperature
2021-06-18 00:20:14,156000.0,94.72,1605.0,187.3,435.9,44.4,553.0,16898.0,40.1
2021-06-18 00:20:15.000001,163000.0,94.64000000000001,1654.5,187.5,437.7,44.3,554.0,16898.0,40.0
2021-06-18 00:20:16,168000.0,94.51500000000001,1687.5,186.3,435.9,44.3,555.0,16898.0,39.9
2021-06-18 00:20:17,175000.0,94.35249999999999,1728.5,184.2,435.45,44.3,554.0,16898.0,39.8
2021-06-18 00:20:18.000001,180000.0,94.25,1783.5,186.0,425.6,44.2,553.0,16898.0,39.8
2021-06-18 00:20:19,170000.0,94.1625,1793.0,184.5,422.9,44.2,551.0,16898.0,39.8
2021-06-18 00:20:20,165000.0,94.1175,1787.5,184.0,425.25,44.2,549.0,16898.0,39.7
2021-06-18 00:20:20.999999,159000.0,94.0875,1794.5,184.3,421.95,44.3,547.0,16898.0,39.8
2021-06-18 00:20:22,157000.0,94.0625,1794.0,188.2,455.7,44.3,545.0,16898.0,39.8
2021-06-18 00:20:23,163000.0,93.76749999999998,1803.0,202.2,452.95,44.4,544.0,16898.0,39.8
2021-06-18 00:20:23.999999,158000.0,93.60249999999999,1799.5,205.9,454.75,44.4,546.0,16898.0,39.9
2021-06-18 00:20:25,158000.0,93.56,1790.5,206.2,458.05,44.5,548.0,16898.0,40.0
2021-06-18 00:20:26,158000.0,93.5475,1787.5,204.4,457.35,44.6,549.0,16898.0,40.1
2021-06-18 00:20:27,170000.0,93.5525,1796.0,206.6,457.8,44.8,551.0,16898.0,40.2
2021-06-18 00:20:28,168000.0,93.57,1800.0,207.3,453.55,44.9,553.0,16898.0,40.4
2021-06-18 00:20:29,153000.0,93.53750000000001,1812.5,207.9,451.8,45.1,554.0,16898.0,40.6
2021-06-18 00:20:30,146000.0,93.595,1834.5,198.7,416.75,45.3,554.0,16898.0,40.8
2021-06-18 00:20:31,121000.0,93.60249999999999,1855.5,196.5,431.8,45.6,554.0,16898.0,41.1
2021-06-18 00:20:32,115000.0,93.49249999999999,1861.0,197.3,389.5,45.8,553.0,16898.0,41.4
2021-06-18 00:20:33,120000.0,93.6025,1856.0,196.2,386.7,46.1,553.0,16898.0,41.7
2021-06-18 00:20:34.000001,124000.0,93.68,1859.0,190.4,367.4,46.3,551.0,16898.0,42.0
2021-06-18 00:20:35,140000.0,93.78,1866.5,187.3,388.45,46.6,549.0,16898.0,42.3
2021-06-18 00:20:36,132000.0,94.22,1394.0,183.9,357.9,46.9,546.0,16899.0,42.7
2021-06-18 00:20:37.000001,143000.0,94.955,1492.0,185.1,432.35,47.1,543.0,16899.0,43.1
2021-06-18 00:20:38,147000.0,94.9075,1558.0,185.1,434.95,47.3,543.0,16899.0,43.3
2021-06-18 00:20:39,155000.0,94.7525,1603.5,186.1,436.75,47.6,547.0,16899.0,43.6
2021-06-18 00:20:39.999999,162000.0,94.6225,1640.0,185.6,438.15,47.7,550.0,16899.0,43.8
2021-06-18 00:20:41,168000.0,94.5475,1702.0,186.8,437.0,47.8,552.0,16899.0,44.0
2021-06-18 00:20:42,178000.0,94.36000000000001,1754.5,183.9,436.05,48.0,554.0,16899.0,44.1
2021-06-18 00:20:43,150000.0,94.86,1711.5,146.3,147.5,48.1,554.0,16899.0,44.3
2021-06-18 00:20:44,173000.0,95.91499999999999,1554.0,79.3,0.0,48.2,547.0,16899.0,44.3
2021-06-18 00:20:45,168000.0,96.65,1360.5,39.1,0.0,48.2,531.0,16899.0,44.4
2021-06-18 00:20:46,159000.0,96.8675,1255.5,23.2,264.65,48.1,511.0,16899.0,44.3
2021-06-18 00:20:47,181000.0,96.76749999999998,1645.0,32.8,343.0,47.9,493.0,16898.0,44.2
2021-06-18 00:20:48,185000.0,96.4075,1648.0,64.6,412.15,47.8,487.0,16898.0,43.9
2021-06-18 00:20:49,178000.0,95.845,1749.5,109.6,435.35,47.6,493.0,16898.0,43.8
2021-06-18 00:20:50.000001,143000.0,94.9375,1865.0,151.5,431.2,47.4,506.0,16898.0,43.6
2021-06-18 00:20:51,126000.0,94.4525,1514.0,176.7,356.05,47.3,519.0,16899.0,43.3
2021-06-18 00:20:52,152000.0,94.86000000000001,1603.0,180.3,436.75,47.0,529.0,16899.0,43.2
2021-06-18 00:20:53.000001,163000.0,94.54,1744.5,180.1,435.8,46.8,536.0,16899.0,43.0
2021-06-18 00:20:54,174000.0,94.25,1850.0,180.6,427.15,46.6,541.0,16899.0,42.7
2021-06-18 00:20:55,126000.0,94.13250000000001,1443.0,190.3,376.4,46.3,543.0,16900.0,42.4
2021-06-18 00:20:55.999999,149000.0,94.7375,1563.5,188.7,434.0,46.0,544.0,16900.0,42.1
2021-06-18 00:20:57,164000.0,94.64750000000001,1685.5,183.8,435.45,45.7,546.0,16900.0,41.8
2021-06-18 00:20:58,149000.0,94.11000000000001,1786.5,189.3,439.35,45.4,547.0,16900.0,41.5
2021-06-18 00:20:58.999999,124000.0,93.83,1893.0,189.0,310.7,45.1,550.0,16900.0,41.3
2021-06-18 00:21:00,159000.0,94.00750000000001,1893.0,181.9,305.25,44.9,550.0,16900.0,40.9
2021-06-18 00:21:01,172000.0,94.2825,1856.0,175.9,362.2,44.7,547.0,16900.0,40.7
2021-06-18 00:21:02,146000.0,93.99249999999999,1853.0,186.8,407.25,44.5,544.0,16900.0,40.5
2021-06-18 00:21:03,124000.0,93.71,1888.0,190.8,279.9,44.3,543.0,16900.0,40.3
2021-06-18 00:21:04,169000.0,94.3775,1878.5,139.7,51.6,44.2,541.0,16900.0,40.1
2021-06-18 00:21:05,186000.0,95.5875,1828.0,82.6,58.8,44.1,532.0,16900.0,39.9
2021-06-18 00:21:06,186000.0,96.0075,1797.5,61.7,119.55,43.9,515.0,16900.0,39.8
2021-06-18 00:21:07,169000.0,96.095,1828.5,59.8,158.15,43.8,497.0,16900.0,39.6
2021-06-18 00:21:08,169000.0,96.0925,1835.0,61.2,157.75,43.7,482.0,16900.0,39.4
2021-06-18 00:21:09.000001,163000.0,96.03999999999999,1846.5,70.1,162.5,43.6,471.0,16900.0,39.3
2021-06-18 00:21:10,138000.0,95.845,1844.0,90.1,261.1,43.5,464.0,16900.0,39.2
2021-06-18 00:21:11,136000.0,95.405,1847.0,116.5,292.25,43.5,463.0,16900.0,39.0
2021-06-18 00:21:12.000001,139000.0,95.055,1868.0,127.6,222.65,43.4,466.0,16900.0,38.9
2021-06-18 00:21:13,160000.0,95.21249999999999,1881.5,111.3,60.35,43.3,469.0,16900.0,38.8
2021-06-18 00:21:14,176000.0,95.9075,1878.5,63.8,0.0,43.3,467.0,16900.0,38.8
2021-06-18 00:21:14.999999,174000.0,96.52250000000001,1864.0,37.8,1.55,43.2,456.0,16900.0,38.7
2021-06-18 00:21:16,174000.0,96.57750000000001,1852.0,26.3,7.1,43.1,440.0,16900.0,38.6
2021-06-18 00:21:17,179000.0,96.655,1853.5,21.3,2.6,42.9,423.0,16900.0,38.4
2021-06-18 00:21:18,187000.0,96.6575,1865.5,20.1,0.0,42.9,408.0,16900.0,38.3
2021-06-18 00:21:19,180000.0,96.67249999999999,1842.0,19.6,59.05,42.8,395.0,16900.0,38.2
2021-06-18 00:21:20,174000.0,96.5775,1840.5,19.4,68.3,42.8,382.0,16900.0,38.1
2021-06-18 00:21:21,164000.0,96.2675,1818.5,27.5,156.1,42.7,372.0,16900.0,38.0
2021-06-18 00:21:22,127000.0,95.48249999999999,1814.0,63.0,369.05,42.6,369.0,16900.0,37.8
2021-06-18 00:21:23,121000.0,94.63499999999999,1844.0,122.8,412.7,42.6,379.0,16900.0,37.8
2021-06-18 00:21:24,125000.0,94.92,1873.0,153.3,305.5,42.5,405.0,16900.0,37.8
2021-06-18 00:21:25.000001,169000.0,95.765,1869.5,120.7,93.75,42.5,425.0,16900.0,37.7
2021-06-18 00:21:26,182000.0,96.19749999999999,1850.5,73.3,38.0,42.4,432.0,16900.0,37.6
2021-06-18 00:21:27,172000.0,96.22,1844.5,53.3,77.9,42.3,429.0,16900.0,37.5
2021-06-18 00:21:28.000001,158000.0,96.03999999999999,1824.0,54.9,249.6,42.2,420.0,16900.0,37.4
2021-06-18 00:21:29,156000.0,95.9725,1870.5,70.4,151.75,42.0,416.0,16900.0,37.3
2021-06-18 00:21:30,173000.0,96.17250000000001,1886.0,53.9,47.45,42.0,417.0,16900.0,37.2
2021-06-18 00:21:30.999999,151000.0,96.32749999999999,1865.0,48.7,22.95,41.9,416.0,16900.0,37.1
2021-06-18 00:21:32,130000.0,95.9625,1778.5,87.1,342.3,41.8,410.0,16900.0,37.0
2021-06-18 00:21:33,115000.0,95.16499999999999,1794.5,135.7,420.55,41.8,407.0,16900.0,37.0
2021-06-18 00:21:33.999999,115000.0,94.4675,1838.0,161.9,329.85,41.8,431.0,16900.0,37.0
2021-06-18 00:21:35,166000.0,94.65,1874.0,130.3,75.65,41.7,449.0,16900.0,37.0
2021-06-18 00:21:36,187000.0,95.7425,1880.5,70.4,6.85,41.7,453.0,16900.0,37.0
2021-06-18 00:21:37,178000.0,96.265,1875.5,42.5,26.05,41.7,445.0,16900.0,36.9
2021-06-18 00:21:38,173000.0,96.47,1849.5,32.9,55.65,41.7,433.0,16900.0,36.9
2021-06-18 00:21:39,154000.0,96.3925,1839.0,45.9,263.95,41.5,419.0,16900.0,36.8
2021-06-18 00:21:40,136000.0,96.0475,1850.5,77.2,280.05,41.5,415.0,16900.0,36.8
2021-06-18 00:21:41,151000.0,95.72,1874.0,92.9,161.3,41.5,420.0,16900.0,36.8
2021-06-18 00:21:42,169000.0,95.97749999999999,1858.0,67.6,62.4,41.5,426.0,16900.0,36.8
2021-06-18 00:21:43,178000.0,96.2975,1850.5,44.0,62.0,41.5,423.0,16900.0,36.8
2021-06-18 00:21:44.000001,162000.0,96.42249999999999,1813.5,41.5,234.6,41.5,414.0,16900.0,36.8
2021-06-18 00:21:45,129000.0,96.0775,1824.5,76.9,339.95,41.4,408.0,16900.0,36.7
2021-06-18 00:21:46,125000.0,95.36000000000001,1814.5,121.2,354.85,41.4,414.0,16900.0,36.7
2021-06-18 00:21:46.999999,169000.0,95.03999999999999,1882.5,114.8,0.0,41.4,430.0,16900.0,36.7
2021-06-18 00:21:48,175000.0,95.9925,1833.5,62.8,53.75,41.4,437.0,16900.0,36.7
2021-06-18 00:21:49,165000.0,96.1825,1794.5,55.4,93.05,41.4,433.0,16900.0,36.7
2021-06-18 00:21:49.999999,167000.0,96.3125,1867.0,45.7,23.9,41.3,426.0,16900.0,36.7
2021-06-18 00:21:51,172000.0,96.47,1929.0,30.2,0.0,41.3,417.0,16900.0,36.6
2021-06-18 00:21:52,164000.0,96.61,1783.0,24.7,109.85,41.2,405.0,16900.0,36.5
2021-06-18 00:21:53,174000.0,96.3125,1739.5,61.6,439.8,41.2,395.0,16900.0,36.4
2021-06-18 00:21:54,174000.0,95.6575,1779.5,113.1,428.2,41.2,401.0,16900.0,36.4
2021-06-18 00:21:55,171000.0,95.02250000000001,1777.0,148.8,426.35,41.1,421.0,16900.0,36.4
2021-06-18 00:21:56,173000.0,94.57750000000001,1729.0,165.4,433.65,41.1,439.0,16900.0,36.4
2021-06-18 00:21:57,170000.0,94.495,1661.0,174.7,436.05,41.1,454.0,16900.0,36.4
2021-06-18 00:21:58,156000.0,94.58749999999999,1593.0,180.9,435.55,41.1,466.0,16900.0,36.4
2021-06-18 00:21:59,132000.0,94.80499999999999,1487.5,183.4,431.8,41.1,478.0,16900.0,36.4
2021-06-18 00:22:00.000001,134000.0,94.98500000000001,1398.0,186.7,422.3,41.0,486.0,16900.0,36.4
2021-06-18 00:22:01,126000.0,95.1875,1326.5,185.8,412.25,41.0,495.0,16900.0,36.4
2021-06-18 00:22:02,123000.0,95.4625,1297.5,175.6,396.75,41.0,506.0,16900.0,36.4
2021-06-18 00:22:03.000001,168000.0,94.8825,1581.0,175.1,434.5,41.1,517.0,16899.0,36.4
2021-06-18 00:22:04,152000.0,94.7525,1556.0,186.2,434.75,41.1,526.0,16899.0,36.5
2021-06-18 00:22:05,136000.0,94.83749999999999,1509.0,186.8,434.15,41.2,534.0,16899.0,36.6
2021-06-18 00:22:05.999999,140000.0,94.92249999999999,1480.5,186.7,430.1,41.3,540.0,16899.0,36.6
2021-06-18 00:22:07,140000.0,94.97500000000001,1457.0,186.8,426.2,41.3,545.0,16899.0,36.8
2021-06-18 00:22:08,142000.0,94.9225,1504.5,186.2,434.6,41.5,549.0,16899.0,36.8
2021-06-18 00:22:08.999999,149000.0,94.7375,1555.5,187.7,435.45,41.6,553.0,16899.0,37.0
2021-06-18 00:22:10,160000.0,94.565,1617.5,185.7,437.95,41.8,556.0,16899.0,37.2
2021-06-18 00:22:11,174000.0,94.33,1733.5,183.8,436.4,41.9,558.0,16899.0,37.3
2021-06-18 00:22:12,132000.0,94.0075,1820.5,184.0,349.3,42.1,557.0,16899.0,37.5
2021-06-18 00:22:13,136000.0,94.525,1551.0,190.2,436.65,42.3,556.0,16900.0,37.7
2021-06-18 00:22:14,158000.0,94.60249999999999,1641.5,185.3,438.05,42.6,554.0,16900.0,37.9
2021-06-18 00:22:15,166000.0,94.4775,1653.5,185.8,438.4,42.8,553.0,16900.0,38.2
2021-06-18 00:22:16,177000.0,94.315,1755.0,183.2,436.25,43.0,553.0,16900.0,38.4
2021-06-18 00:22:17,173000.0,94.125,1841.5,180.8,407.05,43.3,551.0,16900.0,38.7
2021-06-18 00:22:18,127000.0,93.67999999999999,1914.0,192.1,273.55,43.5,550.0,16900.0,38.9
2021-06-18 00:22:19.000001,162000.0,94.3675,1900.0,146.0,88.55,43.8,548.0,16900.0,39.2
2021-06-18 00:22:20,165000.0,95.5375,1865.5,81.8,61.55,44.0,538.0,16900.0,39.4
2021-06-18 00:22:21,157000.0,95.92249999999999,1826.0,71.8,205.45,44.3,520.0,16900.0,39.6
2021-06-18 00:22:21.999999,139000.0,95.6825,1871.0,99.3,180.95,44.4,506.0,16900.0,39.8
2021-06-18 00:22:23,151000.0,95.47,1872.0,106.6,149.25,44.6,498.0,16900.0,40.0
2021-06-18 00:22:24,132000.0,95.14,1859.5,123.4,245.1,44.7,495.0,16900.0,40.1
2021-06-18 00:22:24.999999,132000.0,94.79749999999999,1846.0,143.5,303.45,44.8,494.0,16900.0,40.3
2021-06-18 00:22:26,132000.0,94.5325,1854.0,155.6,324.2,45.0,496.0,16900.0,40.3
2021-06-18 00:22:27,144000.0,94.5875,1870.0,143.7,214.1,45.1,498.0,16900.0,40.5
2021-06-18 00:22:28,168000.0,95.125,1860.0,112.4,149.15,45.3,497.0,16900.0,40.6
2021-06-18 00:22:29,160000.0,95.5025,1829.0,96.6,212.1,45.3,490.0,16900.0,40.7
2021-06-18 00:22:30,163000.0,95.7225,1804.5,82.1,72.2,45.4,481.0,16900.0,40.7
2021-06-18 00:22:31,165000.0,96.0325,1788.0,61.2,71.85,45.4,470.0,16900.0,40.7
2021-06-18 00:22:32,160000.0,96.16499999999999,1786.5,56.0,213.75,45.4,458.0,16900.0,40.7
2021-06-18 00:22:33,130000.0,95.775,1806.5,92.0,450.5,45.3,451.0,16900.0,40.7
2021-06-18 00:22:34,138000.0,94.9925,1864.0,146.1,428.0,45.3,452.0,16900.0,40.6
2021-06-18 00:22:35.000001,145000.0,94.65,1819.5,153.4,425.5,45.3,466.0,16900.0,40.5
2021-06-18 00:22:36,130000.0,94.20500000000001,1857.5,168.4,290.95,45.3,476.0,16900.0,40.5
2021-06-18 00:22:37,155000.0,94.32499999999999,1809.0,149.0,240.05,45.2,485.0,16900.0,40.4
2021-06-18 00:22:38.000001,159000.0,94.52250000000001,1869.5,139.0,0.0,45.1,489.0,16900.0,40.3
2021-06-18 00:22:39,128000.0,95.07999999999998,1865.0,126.2,245.0,45.0,488.0,16900.0,40.2
2021-06-18 00:22:40,136000.0,94.91499999999999,1836.0,132.4,273.4,44.9,486.0,16900.0,40.1
2021-06-18 00:22:40.999999,134000.0,94.66499999999999,1825.0,150.4,375.55,44.8,487.0,16900.0,39.9
2021-06-18 00:22:42,122000.0,94.16499999999999,1853.0,177.0,403.35,44.7,489.0,16900.0,39.8
2021-06-18 00:22:43,129000.0,93.98499999999999,1857.0,174.8,352.1,44.6,495.0,16900.0,39.7
2021-06-18 00:22:44,178000.0,94.6275,1891.5,126.9,53.05,44.5,500.0,16900.0,39.6
2021-06-18 00:22:45,181000.0,95.795,1913.0,60.1,0.0,44.4,495.0,16900.0,39.4
2021-06-18 00:22:46,183000.0,96.3675,1861.5,35.2,0.0,44.2,479.0,16900.0,39.3
2021-06-18 00:22:47,178000.0,96.55250000000001,1809.0,23.6,0.0,44.0,457.0,16900.0,39.1
2021-06-18 00:22:48,166000.0,96.6675,1800.0,16.2,46.85,43.9,438.0,16900.0,38.9
2021-06-18 00:22:49,179000.0,96.50999999999999,1816.5,42.8,383.5,43.8,421.0,16900.0,38.8
2021-06-18 00:22:50,128000.0,95.88499999999999,1896.5,81.9,173.15,43.6,419.0,16900.0,38.6
2021-06-18 00:22:51.000001,171000.0,95.9225,1869.0,72.8,88.9,43.5,428.0,16900.0,38.5
2021-06-18 00:22:52,163000.0,96.1,1905.0,60.9,25.9,43.4,430.0,16900.0,38.3
2021-06-18 00:22:53,175000.0,96.32,1856.0,36.2,0.0,43.2,426.0,16900.0,38.2
2021-06-18 00:22:54.000001,178000.0,96.545,1836.0,25.4,0.0,43.0,417.0,16900.0,37.9
2021-06-18 00:22:55,151000.0,96.57000000000001,1688.0,36.2,364.3,42.8,403.0,16900.0,37.7
2021-06-18 00:22:56,173000.0,96.1,1757.5,83.6,464.9,42.6,398.0,16900.0,37.5
2021-06-18 00:22:56.999999,106000.0,95.25,1813.0,130.7,395.9,42.4,411.0,16900.0,37.3
2021-06-18 00:22:58,176000.0,94.75999999999999,1942.0,123.6,0.0,42.2,431.0,16900.0,37.1
2021-06-18 00:22:59,173000.0,95.895,1875.5,67.5,43.65,42.0,443.0,16900.0,36.9
2021-06-18 00:22:59.999999,151000.0,96.11500000000001,1849.5,57.2,131.15,41.8,440.0,16900.0,36.7
2021-06-18 00:23:01,163000.0,95.6825,1828.5,68.0,206.3,41.5,433.0,16900.0,36.4
2021-06-18 00:23:02,139000.0,95.2175,1838.0,93.7,267.85,41.2,432.0,16900.0,36.2
2021-06-18 00:23:03,129000.0,94.54750000000001,1820.0,127.3,390.6,41.0,437.0,16900.0,35.9
2021-06-18 00:23:04,122000.0,95.0,1886.5,159.5,318.4,40.9,447.0,16900.0,35.7
2021-06-18 00:23:05,159000.0,95.1575,1827.5,118.1,281.45,40.7,456.0,16900.0,35.5
2021-06-18 00:23:06,139000.0,94.62,1806.5,123.2,383.35,40.5,459.0,16900.0,35.4
2021-06-18 00:23:07,174000.0,94.525,1716.0,160.8,434.25,40.3,460.0,16900.0,35.2
2021-06-18 00:23:08,162000.0,94.61000000000001,1630.5,175.9,437.55,40.2,468.0,16900.0,35.1
2021-06-18 00:23:09,150000.0,94.76500000000001,1544.5,180.7,434.15,40.0,476.0,16900.0,34.9
2021-06-18 00:23:10.000001,138000.0,94.9375,1456.0,185.2,425.75,39.9,483.0,16900.0,34.8
2021-06-18 00:23:11,133000.0,95.1325,1391.5,186.3,421.95,39.8,493.0,16900.0,34.8
2021-06-18 00:23:12,125000.0,95.4225,1344.0,186.1,413.2,39.8,501.0,16900.0,34.8
2021-06-18 00:23:13.000001,122000.0,94.89750000000001,1283.5,179.8,400.9,39.8,510.0,16899.0,34.8
2021-06-18 00:23:14,167000.0,94.64,1656.0,174.6,434.6,39.8,520.0,16899.0,34.8
2021-06-18 00:23:15,140000.0,94.685,1588.5,185.1,435.55,39.8,530.0,16899.0,34.8
2021-06-18 00:23:15.999999,130000.0,94.86,1521.0,189.0,435.2,39.8,535.0,16899.0,34.9
2021-06-18 00:23:17,138000.0,95.0475,1452.0,191.7,425.75,39.9,540.0,16899.0,35.0
2021-06-18 00:23:18,126000.0,95.225,1381.5,185.5,420.3,40.0,544.0,16899.0,35.1
2021-06-18 00:23:19,125000.0,95.17,1319.5,179.1,410.95,40.1,548.0,16898.0,35.2
2021-06-18 00:23:20,122000.0,94.4625,1660.5,190.2,442.9,40.2,553.0,16898.0,35.4
2021-06-18 00:23:21,165000.0,94.43,1458.5,188.2,425.6,40.3,558.0,16898.0,35.5
2021-06-18 00:23:22,156000.0,94.46000000000001,1572.0,187.2,438.65,40.5,563.0,16898.0,35.7
2021-06-18 00:23:23,165000.0,94.32249999999999,1656.0,188.0,438.65,40.6,563.0,16898.0,35.8
2021-06-18 00:23:24,181000.0,94.135,1696.0,187.1,430.7,40.8,561.0,16898.0,36.0
2021-06-18 00:23:25,154000.0,93.9,1782.0,186.1,426.45,40.9,559.0,16898.0,36.2
2021-06-18 00:23:26.000001,120000.0,93.69,1880.0,185.8,303.45,41.1,555.0,16899.0,36.4
2021-06-18 00:23:27,153000.0,94.43,1683.0,188.5,438.4,41.5,551.0,16899.0,36.6
2021-06-18 00:23:28,171000.0,94.25,1767.0,185.5,435.7,41.8,548.0,16899.0,36.8
2021-06-18 00:23:29.000001,167000.0,93.9375,1767.0,183.3,406.9,41.8,546.0,16899.0,37.1
2021-06-18 00:23:30,124000.0,94.32000000000001,1426.0,199.8,425.15,42.2,543.0,16900.0,37.3
2021-06-18 00:23:31,144000.0,94.69749999999999,1434.0,196.4,423.95,42.5,542.0,16900.0,37.6
2021-06-18 00:23:31.999999,130000.0,95.15,1319.5,190.3,411.2,42.7,543.0,16900.0,37.8
2021-06-18 00:23:33,150000.0,95.02250000000001,1722.0,180.1,436.25,42.9,546.0,16899.0,38.0
2021-06-18 00:23:34,119000.0,94.5175,1588.0,190.8,437.95,43.1,551.0,16899.0,38.2
2021-06-18 00:23:34.999999,127000.0,94.555,1479.5,196.4,429.4,43.3,553.0,16899.0,38.4
2021-06-18 00:23:36,142000.0,94.6325,1401.5,198.4,422.2,43.4,555.0,16899.0,38.5
2021-06-18 00:23:37,134000.0,94.8375,1345.5,197.3,416.25,43.6,557.0,16899.0,38.7
2021-06-18 00:23:38,128000.0,95.205,1295.5,192.2,407.15,43.8,560.0,16899.0,38.8
2021-06-18 00:23:39,124000.0,95.205,1460.0,184.3,426.35,43.9,564.0,16898.0,39.0
2021-06-18 00:23:40,173000.0,94.39,1549.0,188.5,432.6,44.1,568.0,16898.0,39.1
2021-06-18 00:23:41,165000.0,94.39000000000001,1654.0,189.7,436.75,44.2,572.0,16898.0,39.3
2021-06-18 00:23:42,153000.0,94.345,1635.0,192.9,438.5,44.3,572.0,16898.0,39.4
2021-06-18 00:23:43,161000.0,94.25,1591.5,195.8,436.75,44.5,571.0,16898.0,39.5
2021-06-18 00:23:44,160000.0,94.28,1579.0,193.8,435.45,44.6,569.0,16898.0,39.7
2021-06-18 00:23:45.000001,155000.0,94.32750000000001,1587.5,193.1,436.05,44.8,567.0,16898.0,39.8
2021-06-18 00:23:46,154000.0,94.3975,1586.0,193.5,435.9,45.0,565.0,16898.0,40.0
2021-06-18 00:23:47,154000.0,94.36,1587.5,194.0,435.9,45.1,563.0,16898.0,40.1
2021-06-18 00:23:47.999999,155000.0,94.335,1604.0,194.1,436.75,45.3,561.0,16898.0,40.3
2021-06-18 00:23:49,159000.0,94.3075,1616.0,195.2,437.0,45.5,560.0,16898.0,40.4
2021-06-18 00:23:50,164000.0,94.2325,1639.0,192.6,437.95,45.6,558.0,16898.0,40.5
2021-06-18 00:23:50.999999,167000.0,94.15,1661.5,194.1,436.85,45.8,557.0,16898.0,40.7
2021-06-18 00:23:52,165000.0,94.1075,1640.0,192.6,437.55,45.9,555.0,16898.0,40.8
2021-06-18 00:23:53,167000.0,94.095,1677.0,191.9,438.5,46.0,554.0,16898.0,40.8
2021-06-18 00:23:54,173000.0,93.9975,1696.5,189.9,436.4,46.1,552.0,16898.0,40.9
2021-06-18 00:23:55,172000.0,93.86,1847.5,187.9,429.55,46.3,551.0,16898.0,41.0
2021-06-18 00:23:56,101000.0,93.53999999999999,1862.5,184.3,321.35,46.3,549.0,16899.0,41.1
2021-06-18 00:23:57,134000.0,94.25,1573.5,193.7,438.3,46.4,547.0,16899.0,41.2
2021-06-18 00:23:58,167000.0,94.25,1708.0,188.8,438.75,46.5,544.0,16899.0,41.3
2021-06-18 00:23:59,176000.0,93.8825,1806.0,187.8,428.2,46.6,544.0,16899.0,41.3
2021-06-18 00:24:00,125000.0,93.875,1402.5,198.9,356.05,46.6,543.0,16900.0,41.4
2021-06-18 00:24:01.000001,134000.0,94.6625,1450.5,193.0,424.8,46.7,543.0,16900.0,41.4
2021-06-18 00:24:02,146000.0,94.7125,1473.5,191.2,428.95,46.7,544.0,16900.0,41.4
2021-06-18 00:24:03,151000.0,94.5,1550.0,192.7,435.2,46.7,548.0,16900.0,41.4
2021-06-18 00:24:04.000001,164000.0,94.24249999999999,1661.5,187.8,436.15,46.7,552.0,16900.0,41.3
2021-06-18 00:24:05,170000.0,94.07249999999999,1683.0,190.5,434.75,46.6,553.0,16900.0,41.3
2021-06-18 00:24:06,177000.0,93.96000000000001,1737.0,187.8,443.25,46.6,554.0,16900.0,41.2
2021-06-18 00:24:06.999999,144000.0,94.0,1761.0,166.3,58.6,46.6,554.0,16900.0,41.2
2021-06-18 00:24:08,176000.0,95.45250000000001,1844.5,76.8,0.0,46.5,548.0,16900.0,41.1
2021-06-18 00:24:09,169000.0,96.0675,1794.5,42.2,0.0,46.4,532.0,16900.0,41.1
2021-06-18 00:24:09.999999,167000.0,96.3675,1653.0,27.6,0.0,46.3,507.0,16900.0,40.9
2021-06-18 00:24:11,165000.0,96.53,1647.5,17.1,0.0,46.2,485.0,16900.0,40.8
2021-06-18 00:24:12,160000.0,96.62,1355.5,13.9,0.0,46.0,465.0,16900.0,40.6
2021-06-18 00:24:13,157000.0,96.71000000000001,1459.5,12.6,256.95,45.8,446.0,16900.0,40.4
2021-06-18 00:24:14,168000.0,96.405,1801.0,20.8,45.35,45.6,433.0,16899.0,40.2
2021-06-18 00:24:15,169000.0,96.3675,1782.5,26.9,44.25,45.5,430.0,16899.0,40.0
2021-06-18 00:24:16,184000.0,96.30499999999999,1776.5,27.4,53.15,45.3,424.0,16899.0,39.9
2021-06-18 00:24:17,184000.0,96.32,1681.0,29.4,61.9,45.1,419.0,16899.0,39.7
2021-06-18 00:24:18,166000.0,96.25999999999999,1765.5,33.8,91.15,44.8,410.0,16899.0,39.5
2021-06-18 00:24:19,137000.0,96.22999999999999,1826.0,44.3,309.25,44.6,405.0,16899.0,39.3
2021-06-18 00:24:20.000001,131000.0,95.70500000000001,1706.0,94.3,440.75,44.4,406.0,16899.0,39.0
2021-06-18 00:24:21,173000.0,95.0075,1789.0,136.5,428.7,44.1,421.0,16899.0,38.8
2021-06-18 00:24:22,173000.0,94.335,1865.5,160.1,421.5,43.8,443.0,16899.0,38.5
2021-06-18 00:24:22.999999,130000.0,94.11749999999999,1446.5,177.9,364.55,43.5,460.0,16900.0,38.3
2021-06-18 00:24:24,139000.0,95.66499999999999,1477.0,110.3,107.6,43.2,472.0,16900.0,38.0
2021-06-18 00:24:25,148000.0,96.14000000000001,1407.5,70.1,70.3,42.8,475.0,16900.0,37.7
2021-06-18 00:24:25.999999,151000.0,96.3825,1491.5,48.6,62.15,42.4,471.0,16900.0,37.3
2021-06-18 00:24:27,154000.0,96.43249999999999,1299.0,37.9,41.2,42.1,464.0,16900.0,37.0
2021-06-18 00:24:28,150000.0,96.5475,1478.5,28.7,51.6,41.8,457.0,16900.0,36.7
